Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Sep-03,I,Sydney,Denpasar,Air Paradise International,DPS-SYD-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2038,2003,9
Sep-03,I,Sydney,Denpasar,Australian Airlines,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,4,1084,2003,9
Sep-03,I,Sydney,Denpasar,Australian Airlines,SIN-DPS-SYD,Indonesia,SE Asia,Singapore,SE Asia,0,13,3523,2003,9
Sep-03,I,Sydney,Denpasar,Garuda Indonesia,DPS-MEL-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,5,1465,2003,9
Sep-03,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,12,3516,2003,9
Sep-03,I,Sydney,Dubai,Emirates,DXB-SIN-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,11400,2003,9
Sep-03,I,Sydney,Dunedin,Freedom Air International,DUD-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,4,548,2003,9
Sep-03,I,Sydney,Frankfurt,Qantas Airways,FRA-SIN-SYD,Germany,Europe,Germany,Europe,1,30,12959,2003,9
Sep-03,I,Sydney,Guangzhou,Air China,BJS-CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,9,2709,2003,9
Sep-03,I,Sydney,Guangzhou,China Southern Airlines,CAN-MEL-SYD,China,NE Asia,China,NE Asia,1,9,2583,2003,9
Sep-03,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,4,1148,2003,9
Sep-03,I,Sydney,Hamilton,Freedom Air International,HLZ-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1236,2003,9
Sep-03,I,Sydney,Hanoi,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,1,12,3072,2003,9
Sep-03,I,Sydney,Ho Chi Minh City,Vietnam Airlines,HAN-SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,12,3072,2003,9
Sep-03,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,59,16271,2003,9
Sep-03,I,Sydney,Hong Kong,Qantas Airways,HKG-MEL-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,7,1756,2003,9
Sep-03,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,29,10899,2003,9
Sep-03,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,15,3405,2003,9
Sep-03,I,Sydney,Honolulu,Air Canada,YVR-HNL-SYD,USA,N America,Canada,N America,0,30,8455,2003,9
Sep-03,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,13,3116,2003,9
Sep-03,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,19,4358,2003,9
Sep-03,I,Sydney,Johannesburg,Qantas Airways,JNB-PER-SYD,South Africa,Africa,South Africa,Africa,1,1,432,2003,9
Sep-03,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,19,8018,2003,9
Sep-03,I,Sydney,Kota Kinabalu,Australian Airlines,BKI-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,4,1084,2003,9
Sep-03,I,Sydney,Kuala Lumpur,Lauda Air,VIE-KUL-SYD,Malaysia,SE Asia,Austria,Europe,0,22,7568,2003,9
Sep-03,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11580,2003,9
Sep-03,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,4726,2003,9
Sep-03,I,Sydney,London,British Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,30,11630,2003,9
Sep-03,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,30,10530,2003,9
Sep-03,I,Sydney,London,Qantas Airways,LON-BKK-SYD,UK,Europe,UK,Europe,1,1,394,2003,9
Sep-03,I,Sydney,London,Qantas Airways,LON-BKK-SYD-MEL,UK,Europe,UK,Europe,1,29,11375,2003,9
Sep-03,I,Sydney,London,Qantas Airways,LON-SIN-MEL-SYD,UK,Europe,UK,Europe,2,16,6231,2003,9
Sep-03,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,23,9062,2003,9
Sep-03,I,Sydney,Los Angeles,Qantas Airways,LAX-AKL-BNE-SYD,USA,N America,USA,N America,2,12,5136,2003,9
Sep-03,I,Sydney,Los Angeles,Qantas Airways,LAX-AKL-SYD,USA,N America,USA,N America,1,7,1993,2003,9
Sep-03,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,54,19376,2003,9
Sep-03,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD-MEL,USA,N America,USA,N America,0,1,358,2003,9
Sep-03,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,12,4283,2003,9
Sep-03,I,Sydney,Los Angeles,United Airlines,CHI-LAX-SYD-MEL,USA,N America,USA,N America,0,30,10410,2003,9
Sep-03,I,Sydney,Manila,Philippine Airlines,MNL-MEL-SYD,Philippines,SE Asia,Philippines,SE Asia,1,12,3624,2003,9
Sep-03,I,Sydney,Manila,Qantas Airways,MNL-BNE-SYD,Philippines,SE Asia,Philippines,SE Asia,1,4,906,2003,9
Sep-03,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,13,2986,2003,9
Sep-03,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,30,13740,2003,9
Sep-03,I,Sydney,Nagoya,Australian Airlines,NGO-CNS-SYD,Japan,NE Asia,Japan,NE Asia,1,26,7044,2003,9
Sep-03,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,12,4283,2003,9
Sep-03,I,Sydney,New York,United Airlines,NYC-SFO-SYD,USA,N America,USA,N America,1,30,10410,2003,9
Sep-03,I,Sydney,Niue,Polynesian Airlines,APW-IUE-AKL-SYD,Niue,Islands,Western Samoa,Islands,1,5,770,2003,9
Sep-03,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,17,3157,2003,9
Sep-03,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,13,2151,2003,9
Sep-03,I,Sydney,Osaka,Japan Airlines,OSA-BNE-SYD,Japan,NE Asia,Japan,NE Asia,1,30,14326,2003,9
Sep-03,I,Sydney,Palmerston,Freedom Air International,PMR-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,10,1338,2003,9
Sep-03,I,Sydney,Port Moresby,Air Niugini,POM-BNE-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,1,8,1840,2003,9
Sep-03,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,23,2878,2003,9
Sep-03,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,8,922,2003,9
Sep-03,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,4,432,2003,9
Sep-03,I,Sydney,San Francisco,United Airlines,NYC-SFO-SYD,USA,N America,USA,N America,0,30,10410,2003,9
Sep-03,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,13,3367,2003,9
Sep-03,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,30,9300,2003,9
Sep-03,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,30,11474,2003,9
Sep-03,I,Sydney,Shanghai,Air China,BJS-SHA-MEL-SYD,China,NE Asia,China,NE Asia,1,5,1505,2003,9
Sep-03,I,Sydney,Shanghai,Air China,BJS-SHA-SYD,China,NE Asia,China,NE Asia,0,12,3612,2003,9
Sep-03,I,Sydney,Shanghai,China Eastern Airlines,BJS-SHA-SYD,China,NE Asia,China,NE Asia,0,17,4879,2003,9
Sep-03,I,Sydney,Singapore,Australian Airlines,SIN-DPS-SYD,Singapore,SE Asia,Singapore,SE Asia,1,13,3523,2003,9
Sep-03,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,30,10530,2003,9
Sep-03,I,Sydney,Singapore,Emirates,DXB-SIN-SYD-AKL,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,11400,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,FRA-SIN-SYD,Singapore,SE Asia,Germany,Europe,0,30,12960,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,LON-SIN-MEL-SYD,Singapore,SE Asia,UK,Europe,1,16,6231,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,23,9062,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,SIN-BNE-SYD,Singapore,SE Asia,Singapore,SE Asia,1,8,2596,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,SIN-DRW-ADL-SYD,Singapore,SE Asia,Singapore,SE Asia,2,9,2038,2003,9
Sep-03,I,Sydney,Singapore,Qantas Airways,SIN-PER-SYD,Singapore,SE Asia,Singapore,SE Asia,1,2,659,2003,9
Sep-03,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,90,32379,2003,9
Sep-03,I,Sydney,Suva,Fiji Airways,SUV-SYD,Fiji,Islands,Fiji,Islands,0,9,1386,2003,9
Sep-03,I,Sydney,Taipei,China Airlines,TPE-SYD,Taiwan,NE Asia,Taiwan,NE Asia,0,17,4692,2003,9
Sep-03,I,Sydney,Taipei,Eva Air,TPE-SYD,Taiwan,NE Asia,Taiwan,NE Asia,0,9,1944,2003,9
Sep-03,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,30,12722,2003,9
Sep-03,I,Sydney,Tokyo,Qantas Airways,TYO-CNS-SYD,Japan,NE Asia,Japan,NE Asia,1,20,8646,2003,9
Sep-03,I,Sydney,Tokyo,Qantas Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,1,394,2003,9
Sep-03,I,Sydney,Tokyo,Qantas Airways,TYO-SYD-MEL,Japan,NE Asia,Japan,NE Asia,0,29,11386,2003,9
Sep-03,I,Sydney,Tongatapu,Polynesian Airlines,APW-TBU-AKL-SYD,Tonga,Islands,Western Samoa,Islands,1,4,616,2003,9
Sep-03,I,Sydney,Tongatapu,Royal Tongan Airlines,TBU-AKL-SYD,Tonga,Islands,Tonga,Islands,1,9,1665,2003,9
Sep-03,I,Sydney,Vancouver,Air Canada,YVR-HNL-SYD,Canada,N America,Canada,N America,1,30,8455,2003,9
Sep-03,I,Sydney,Vienna,Lauda Air,VIE-KUL-SYD,Austria,Europe,Austria,Europe,1,22,7568,2003,9
Sep-03,I,Sydney,Wellington,Air New Zealand,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,49,5719,2003,9
Sep-03,I,Sydney,Wellington,Qantas Airways,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,60,7301,2003,9
Sep-03,O,Adelaide,Denpasar,Garuda Indonesia,ADL-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,13,3809,2003,9
Sep-03,O,Adelaide,Hong Kong,Cathay Pacific Airways,ADL-MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,8,2008,2003,9
Sep-03,O,Adelaide,Kuala Lumpur,Malaysia Airlines,ADL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,4726,2003,9
Sep-03,O,Adelaide,Singapore,Qantas Airways,MEL-ADL-DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,1,5,1137,2003,9
Sep-03,O,Adelaide,Singapore,Qantas Airways,SYD-ADL-DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,1,8,1816,2003,9
Sep-03,O,Adelaide,Singapore,Singapore Airlines,ADL-SIN,Singapore,SE Asia,Singapore,SE Asia,0,12,3876,2003,9
Sep-03,O,Brisbane,Auckland,Air New Zealand,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,36,12669,2003,9
Sep-03,O,Brisbane,Auckland,Freedom Air International,BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,18,2556,2003,9
Sep-03,O,Brisbane,Auckland,Garuda Indonesia,DPS-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,8,2296,2003,9
Sep-03,O,Brisbane,Auckland,Malaysia Airlines,KUL-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,5018,2003,9
Sep-03,O,Brisbane,Auckland,Qantas Airways,BNE-AKL-LAX,New Zealand,New Zealand,USA,N America,0,17,7306,2003,9
Sep-03,O,Brisbane,Auckland,Qantas Airways,SYD-BNE-AKL-LAX,New Zealand,New Zealand,USA,N America,0,13,5563,2003,9
Sep-03,O,Brisbane,Auckland,Thai Airways International,BKK-BNE-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,3705,2003,9
Sep-03,O,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BNE-BWN,Brunei,SE Asia,Brunei,SE Asia,0,18,3564,2003,9
Sep-03,O,Brisbane,Bangkok,Thai Airways International,AKL-BNE-BKK,Thailand,SE Asia,Thailand,SE Asia,0,13,3705,2003,9
Sep-03,O,Brisbane,Christchurch,Air New Zealand,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1088,2003,9
Sep-03,O,Brisbane,Christchurch,Freedom Air International,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,29,4119,2003,9
Sep-03,O,Brisbane,Christchurch,Qantas Airways,BNE-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2590,2003,9
Sep-03,O,Brisbane,Denpasar,Garuda Indonesia,AKL-BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2296,2003,9
Sep-03,O,Brisbane,Denpasar,Garuda Indonesia,BNE-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,5,1465,2003,9
Sep-03,O,Brisbane,Dunedin,Freedom Air International,BNE-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1847,2003,9
Sep-03,O,Brisbane,Hamilton,Freedom Air International,BNE-HLZ,New Zealand,New Zealand,New Zealand,New Zealand,0,20,2840,2003,9
Sep-03,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,8,2488,2003,9
Sep-03,O,Brisbane,Hong Kong,Cathay Pacific Airways,BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,4,1244,2003,9
Sep-03,O,Brisbane,Hong Kong,Cathay Pacific Airways,CNS-BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,8,2488,2003,9
Sep-03,O,Brisbane,Honiara,Solomon Airlines,BNE-HIR,Solomon Islands,Islands,Solomon Islands,Islands,0,9,1224,2003,9
Sep-03,O,Brisbane,Kuala Lumpur,Malaysia Airlines,AKL-BNE-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,14,5404,2003,9
Sep-03,O,Brisbane,Kuala Lumpur,Malaysia Airlines,BNE-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,12,2748,2003,9
Sep-03,O,Brisbane,Los Angeles,Qantas Airways,BNE-AKL-LAX,USA,N America,USA,N America,1,17,7306,2003,9
Sep-03,O,Brisbane,Los Angeles,Qantas Airways,SYD-BNE-AKL-LAX,USA,N America,USA,N America,1,13,5563,2003,9
Sep-03,O,Brisbane,Manila,Qantas Airways,SYD-BNE-MNL,Philippines,SE Asia,Philippines,SE Asia,0,4,908,2003,9
Sep-03,O,Brisbane,Nadi,Fiji Airways,BNE-NAN,Fiji,Islands,Fiji,Islands,0,30,4478,2003,9
Sep-03,O,Brisbane,Nauru,Nauru Airlines,BNE-INU,Nauru,Islands,Nauru,Islands,0,4,440,2003,9
Sep-03,O,Brisbane,Nauru,Nauru Airlines,MEL-BNE-INU,Nauru,Islands,Nauru,Islands,0,4,440,2003,9
Sep-03,O,Brisbane,Noumea,Air Caledonie,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,7,1027,2003,9
Sep-03,O,Brisbane,Noumea,Qantas Airways,BNE-NOU,New Caledonia,Islands,New Caledonia,Islands,0,4,560,2003,9
Sep-03,O,Brisbane,Osaka,Japan Airlines,BNE-SYD-OSA,Japan,NE Asia,Japan,NE Asia,1,30,14148,2003,9
Sep-03,O,Brisbane,Palmerston,Freedom Air International,BNE-PMR,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2414,2003,9
Sep-03,O,Brisbane,Port Moresby,Air Niugini,BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,16,3680,2003,9
Sep-03,O,Brisbane,Port Moresby,Air Niugini,SYD-BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,9,2070,2003,9
Sep-03,O,Brisbane,Port Vila,Air Vanuatu,BNE-VLI,Vanuatu,Islands,Vanuatu,Islands,0,13,1638,2003,9
Sep-03,O,Brisbane,Queenstown,Air New Zealand,BNE-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,3,408,2003,9
Sep-03,O,Brisbane,Queenstown,Qantas Airways,BNE-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,4,506,2003,9
Sep-03,O,Brisbane,Rome,Qantas Airways,BNE-SIN-ROM,Italy,Europe,Italy,Europe,1,1,422,2003,9
Sep-03,O,Brisbane,Rome,Qantas Airways,SYD-BNE-SIN-ROM,Italy,Europe,Italy,Europe,1,1,422,2003,9
Sep-03,O,Brisbane,Seoul,Korean Air,BNE-SEL,Korea,NE Asia,Korea,NE Asia,0,8,2094,2003,9
Sep-03,O,Brisbane,Singapore,Qantas Airways,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,20,8440,2003,9
Sep-03,O,Brisbane,Singapore,Qantas Airways,BNE-SIN-ROM,Singapore,SE Asia,Italy,Europe,0,1,422,2003,9
Sep-03,O,Brisbane,Singapore,Qantas Airways,SYD-BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,8,2596,2003,9
Sep-03,O,Brisbane,Singapore,Qantas Airways,SYD-BNE-SIN-ROM,Singapore,SE Asia,Italy,Europe,0,1,422,2003,9
Sep-03,O,Brisbane,Singapore,Singapore Airlines,BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,0,60,19380,2003,9
Sep-03,O,Brisbane,Taipei,China Airlines,BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,5,1380,2003,9
Sep-03,O,Brisbane,Taipei,Eva Air,BNE-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,9,2034,2003,9
Sep-03,O,Brisbane,Tokyo,Japan Airlines,BNE-TYO,Japan,NE Asia,Japan,NE Asia,0,30,12734,2003,9
Sep-03,O,Brisbane,Wellington,Freedom Air International,BNE-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,25,3550,2003,9
Sep-03,O,Brisbane,Wellington,Qantas Airways,BNE-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1560,2003,9
Sep-03,O,Cairns,Auckland,Air New Zealand,CNS-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,9,3042,2003,9
Sep-03,O,Cairns,Fukuoka,Australian Airlines,CNS-FUK,Japan,NE Asia,Japan,NE Asia,0,13,3481,2003,9
Sep-03,O,Cairns,Guam,Continental Micronesia,CNS-GUM,Guam,Islands,Guam,Islands,0,13,2002,2003,9
Sep-03,O,Cairns,Guam,Qantas Airways,SYD-CNS-GUM-TYO,Guam,Islands,Japan,NE Asia,0,1,450,2003,9
Sep-03,O,Cairns,Hong Kong,Australian Airlines,CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,8,2168,2003,9
Sep-03,O,Cairns,Hong Kong,Cathay Pacific Airways,BNE-CNS-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,8,2488,2003,9
Sep-03,O,Cairns,Hong Kong,Cathay Pacific Airways,CNS-BNE-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,8,2488,2003,9
Sep-03,O,Cairns,Kota Kinabalu,Australian Airlines,CNS-SIN-BKI,Malaysia,SE Asia,Malaysia,SE Asia,1,4,1084,2003,9
Sep-03,O,Cairns,Nagoya,Australian Airlines,CNS-NGO,Japan,NE Asia,Japan,NE Asia,0,4,1084,2003,9
Sep-03,O,Cairns,Nagoya,Australian Airlines,SYD-CNS-NGO,Japan,NE Asia,Japan,NE Asia,0,26,7046,2003,9
Sep-03,O,Cairns,Osaka,Australian Airlines,CNS-OSA,Japan,NE Asia,Japan,NE Asia,0,2,458,2003,9
Sep-03,O,Cairns,Osaka,Australian Airlines,OOL-CNS-OSA,Japan,NE Asia,Japan,NE Asia,0,18,4878,2003,9
Sep-03,O,Cairns,Port Moresby,Air Niugini,CNS-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,47,3398,2003,9
Sep-03,O,Cairns,Singapore,Australian Airlines,CNS-SIN,Singapore,SE Asia,Singapore,SE Asia,0,9,2439,2003,9
Sep-03,O,Cairns,Singapore,Australian Airlines,CNS-SIN-BKI,Singapore,SE Asia,Malaysia,SE Asia,0,4,1084,2003,9
Sep-03,O,Cairns,Tokyo,Qantas Airways,CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,9,3910,2003,9
Sep-03,O,Cairns,Tokyo,Qantas Airways,MEL-SYD-CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,1,432,2003,9
Sep-03,O,Cairns,Tokyo,Qantas Airways,SYD-CNS-GUM-TYO,Japan,NE Asia,Japan,NE Asia,1,1,450,2003,9
Sep-03,O,Cairns,Tokyo,Qantas Airways,SYD-CNS-TYO,Japan,NE Asia,Japan,NE Asia,0,20,8636,2003,9
Sep-03,O,Christmas Island,Jakarta,Merpati Nusantara Airlines,XCH-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,4,400,2003,9
Sep-03,O,Darwin,Bandar Seri Begawan,Royal Brunei Airlines,DRW-BWN,Brunei,SE Asia,Brunei,SE Asia,0,8,1204,2003,9
Sep-03,O,Darwin,Denpasar,Garuda Indonesia,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,8,1072,2003,9
Sep-03,O,Darwin,Denpasar,Qantas Airways,DRW-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,8,1090,2003,9
Sep-03,O,Darwin,Hong Kong,Qantas Airways,MEL-SYD-DRW-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,2,454,2003,9
Sep-03,O,Darwin,Singapore,Qantas Airways,MEL-ADL-DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,5,1137,2003,9
Sep-03,O,Darwin,Singapore,Qantas Airways,SYD-ADL-DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,0,8,1816,2003,9
Sep-03,O,Gold Coast,Auckland,Freedom Air International,OOL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4254,2003,9
Sep-03,O,Gold Coast,Christchurch,Freedom Air International,OOL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1846,2003,9
Sep-03,O,Gold Coast,Dunedin,Freedom Air International,OOL-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1136,2003,9
Sep-03,O,Gold Coast,Hamilton,Freedom Air International,OOL-HLZ,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1136,2003,9
Sep-03,O,Gold Coast,Osaka,Australian Airlines,OOL-CNS-OSA,Japan,NE Asia,Japan,NE Asia,1,18,4878,2003,9
Sep-03,O,Melbourne,Auckland,Air New Zealand,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,59,12692,2003,9
Sep-03,O,Melbourne,Auckland,Emirates,DXB-SIN-MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,29,10635,2003,9
Sep-03,O,Melbourne,Auckland,Qantas Airways,MEL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,59,13728,2003,9
Sep-03,O,Melbourne,Auckland,Qantas Airways,MEL-CHC-AKL,New Zealand,New Zealand,New Zealand,New Zealand,1,1,229,2003,9
Sep-03,O,Melbourne,Bangkok,Qantas Airways,SYD-MEL-BKK-LON,Thailand,SE Asia,UK,Europe,0,1,394,2003,9
Sep-03,O,Melbourne,Bangkok,Thai Airways International,MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,20,5700,2003,9
Sep-03,O,Melbourne,Bangkok,Thai Airways International,SYD-MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,0,29,8458,2003,9
Sep-03,O,Melbourne,Beijing,Air China,MEL-SYD-CAN-BJS,China,NE Asia,China,NE Asia,2,9,2709,2003,9
Sep-03,O,Melbourne,Beijing,Air China,MEL-SYD-SHA-BJS,China,NE Asia,China,NE Asia,2,5,1505,2003,9
Sep-03,O,Melbourne,Chicago,United Airlines,MEL-SYD-LAX-CHI,USA,N America,USA,N America,2,30,10410,2003,9
Sep-03,O,Melbourne,Christchurch,Air New Zealand,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,30,3596,2003,9
Sep-03,O,Melbourne,Christchurch,Qantas Airways,MEL-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,26,4160,2003,9
Sep-03,O,Melbourne,Christchurch,Qantas Airways,MEL-CHC-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,1,229,2003,9
Sep-03,O,Melbourne,Denpasar,Air Paradise International,MEL-SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,9,2403,2003,9
Sep-03,O,Melbourne,Denpasar,Air Paradise International,SYD-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,8,2038,2003,9
Sep-03,O,Melbourne,Denpasar,Australian Airlines,SYD-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,4,1084,2003,9
Sep-03,O,Melbourne,Denpasar,Garuda Indonesia,ADL-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,13,3809,2003,9
Sep-03,O,Melbourne,Denpasar,Garuda Indonesia,MEL-SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,5,1465,2003,9
Sep-03,O,Melbourne,Dubai,Emirates,AKL-MEL-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,11015,2003,9
Sep-03,O,Melbourne,Dunedin,Freedom Air International,MEL-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,4,568,2003,9
Sep-03,O,Melbourne,Frankfurt,Qantas Airways,SYD-MEL-SIN-FRA,Germany,Europe,Germany,Europe,1,1,432,2003,9
Sep-03,O,Melbourne,Guangzhou,Air China,MEL-SYD-CAN-BJS,China,NE Asia,China,NE Asia,1,9,2709,2003,9
